__time,terminal,flight,arrivals,departures
2014-05-31T23:00:00.000Z,Terminal 8,Domestic,128049,124454
2014-05-31T23:00:00.000Z,Terminal 8,International,2737,8209
2014-05-31T23:00:00.000Z,Tom Bradley International Terminal,Domestic,13210,9219
2014-05-31T23:00:00.000Z,Tom Bradley International Terminal,International,510476,474097
2014-06-30T23:00:00.000Z,Misc. Terminal,Domestic,81167,80845
2014-06-30T23:00:00.000Z,Misc. Terminal,International,125,0
2014-06-30T23:00:00.000Z,Terminal 1,Domestic,387940,385499
2014-06-30T23:00:00.000Z,Terminal 2,Domestic,52882,57003
2014-06-30T23:00:00.000Z,Terminal 2,International,241065,230799
2014-06-30T23:00:00.000Z,Terminal 3,Domestic,386686,380481
2014-06-30T23:00:00.000Z,Terminal 3,International,0,2916
2014-06-30T23:00:00.000Z,Terminal 4,Domestic,404403,394954
2014-06-30T23:00:00.000Z,Terminal 4,International,6395,43546
2014-06-30T23:00:00.000Z,Terminal 5,Domestic,410742,415770
2014-06-30T23:00:00.000Z,Terminal 5,International,28629,30332
2014-06-30T23:00:00.000Z,Terminal 6,Domestic,334880,307796
2014-06-30T23:00:00.000Z,Terminal 6,International,25861,82225
2014-06-30T23:00:00.000Z,Terminal 7,Domestic,309501,325466
2014-06-30T23:00:00.000Z,Terminal 7,International,93114,46132
2014-06-30T23:00:00.000Z,Terminal 8,Domestic,130575,125975
2014-06-30T23:00:00.000Z,Terminal 8,International,2737,7656
2014-06-30T23:00:00.000Z,Tom Bradley International Terminal,Domestic,16111,7830
2014-06-30T23:00:00.000Z,Tom Bradley International Terminal,International,563973,470066
2014-07-31T23:00:00.000Z,Misc. Terminal,Domestic,60324,61579
2014-07-31T23:00:00.000Z,Misc. Terminal,International,16,0
2014-07-31T23:00:00.000Z,Terminal 1,Domestic,371189,381989
2014-07-31T23:00:00.000Z,Terminal 2,Domestic,55895,52480
2014-07-31T23:00:00.000Z,Terminal 2,International,237639,230680
2014-07-31T23:00:00.000Z,Terminal 3,Domestic,370950,382725
2014-07-31T23:00:00.000Z,Terminal 3,International,0,2866
2014-07-31T23:00:00.000Z,Terminal 4,Domestic,397498,404950
2014-07-31T23:00:00.000Z,Terminal 4,International,6266,45259
2014-07-31T23:00:00.000Z,Terminal 5,Domestic,381757,404475
2014-07-31T23:00:00.000Z,Terminal 5,International,47988,41575
2014-07-31T23:00:00.000Z,Terminal 6,Domestic,304648,316002
2014-07-31T23:00:00.000Z,Terminal 6,International,11267,77235
2014-07-31T23:00:00.000Z,Terminal 7,Domestic,297599,315755
2014-07-31T23:00:00.000Z,Terminal 7,International,84041,42650
2014-07-31T23:00:00.000Z,Terminal 8,Domestic,127356,124997
2014-07-31T23:00:00.000Z,Terminal 8,International,2737,7035
2014-07-31T23:00:00.000Z,Tom Bradley International Terminal,Domestic,14256,9389
2014-07-31T23:00:00.000Z,Tom Bradley International Terminal,International,559898,484675
2014-08-31T23:00:00.000Z,Misc. Terminal,Domestic,48224,46472
2014-08-31T23:00:00.000Z,Misc. Terminal,International,354,0
2014-08-31T23:00:00.000Z,Terminal 1,Domestic,320597,317339
2014-08-31T23:00:00.000Z,Terminal 2,Domestic,42152,38839
2014-08-31T23:00:00.000Z,Terminal 2,International,192710,189669
2014-08-31T23:00:00.000Z,Terminal 3,Domestic,303043,307580
2014-08-31T23:00:00.000Z,Terminal 3,International,0,2253
2014-08-31T23:00:00.000Z,Terminal 4,Domestic,345277,350093
2014-08-31T23:00:00.000Z,Terminal 4,International,3617,32025
2014-08-31T23:00:00.000Z,Terminal 5,Domestic,318835,330917
2014-08-31T23:00:00.000Z,Terminal 5,International,37076,35822
2014-08-31T23:00:00.000Z,Terminal 6,Domestic,289006,266621
2014-08-31T23:00:00.000Z,Terminal 6,International,10200,42247
2014-08-31T23:00:00.000Z,Terminal 7,Domestic,234369,247028
2014-08-31T23:00:00.000Z,Terminal 7,International,56137,35858
2014-08-31T23:00:00.000Z,Terminal 8,Domestic,103515,102967
2014-08-31T23:00:00.000Z,Terminal 8,International,2935,3329
2014-08-31T23:00:00.000Z,Tom Bradley International Terminal,Domestic,13432,9517
2014-08-31T23:00:00.000Z,Tom Bradley International Terminal,International,472484,420921
2014-09-30T23:00:00.000Z,Misc. Terminal,Domestic,50328,49277
2014-09-30T23:00:00.000Z,Misc. Terminal,International,21,2
2014-09-30T23:00:00.000Z,Terminal 1,Domestic,354318,347209
2014-09-30T23:00:00.000Z,Terminal 2,Domestic,37270,38683
2014-09-30T23:00:00.000Z,Terminal 2,International,179743,187262
2014-09-30T23:00:00.000Z,Terminal 3,Domestic,326752,326120
2014-09-30T23:00:00.000Z,Terminal 3,International,0,2286
2014-09-30T23:00:00.000Z,Terminal 4,Domestic,389591,381300
2014-09-30T23:00:00.000Z,Terminal 4,International,7582,36360
2014-09-30T23:00:00.000Z,Terminal 5,Domestic,334386,357852
2014-09-30T23:00:00.000Z,Terminal 5,International,44966,48543
2014-09-30T23:00:00.000Z,Terminal 6,Domestic,300256,245768
2014-09-30T23:00:00.000Z,Terminal 6,International,0,51727
2014-09-30T23:00:00.000Z,Terminal 7,Domestic,264281,267094
2014-09-30T23:00:00.000Z,Terminal 7,International,57126,34726
2014-09-30T23:00:00.000Z,Terminal 8,Domestic,114528,114277
2014-09-30T23:00:00.000Z,Terminal 8,International,2362,3431
2014-09-30T23:00:00.000Z,Tom Bradley International Terminal,Domestic,13311,8704
2014-09-30T23:00:00.000Z,Tom Bradley International Terminal,International,448937,439507
2014-11-01T00:00:00.000Z,Imperial Terminal,International,0,119
2014-11-01T00:00:00.000Z,Misc. Terminal,Domestic,46662,45643
2014-11-01T00:00:00.000Z,Misc. Terminal,International,9,0
2014-11-01T00:00:00.000Z,Terminal 1,Domestic,339455,339329
2014-11-01T00:00:00.000Z,Terminal 2,Domestic,34152,36030
2014-11-01T00:00:00.000Z,Terminal 2,International,158459,169511
2014-11-01T00:00:00.000Z,Terminal 3,Domestic,228992,230955
2014-11-01T00:00:00.000Z,Terminal 3,International,0,2362
2014-11-01T00:00:00.000Z,Terminal 4,Domestic,333493,336852
2014-11-01T00:00:00.000Z,Terminal 4,International,2609,30066
2014-11-01T00:00:00.000Z,Terminal 5,Domestic,293539,302379
2014-11-01T00:00:00.000Z,Terminal 5,International,51689,53570
2014-11-01T00:00:00.000Z,Terminal 6,Domestic,271520,249209
2014-11-01T00:00:00.000Z,Terminal 6,International,274,56134
2014-11-01T00:00:00.000Z,Terminal 7,Domestic,290965,297046
2014-11-01T00:00:00.000Z,Terminal 7,International,68679,37090
2014-11-01T00:00:00.000Z,Terminal 8,Domestic,139916,134986
2014-11-01T00:00:00.000Z,Terminal 8,International,4599,8926
2014-11-01T00:00:00.000Z,Tom Bradley International Terminal,Domestic,11513,6415
2014-11-01T00:00:00.000Z,Tom Bradley International Terminal,International,398341,368957
2014-12-01T00:00:00.000Z,Misc. Terminal,Domestic,49360,46931
2014-12-01T00:00:00.000Z,Terminal 1,Domestic,370330,361469
2014-12-01T00:00:00.000Z,Terminal 2,Domestic,42001,44715
2014-12-01T00:00:00.000Z,Terminal 2,International,158425,164065
2014-12-01T00:00:00.000Z,Terminal 3,Domestic,240312,234102
2014-12-01T00:00:00.000Z,Terminal 3,International,0,2315
2014-12-01T00:00:00.000Z,Terminal 4,Domestic,361706,355378
2014-12-01T00:00:00.000Z,Terminal 4,International,15034,33932
2014-12-01T00:00:00.000Z,Terminal 5,Domestic,321257,331623
2014-12-01T00:00:00.000Z,Terminal 5,International,63535,69195
2014-12-01T00:00:00.000Z,Terminal 6,Domestic,320796,290271
2014-12-01T00:00:00.000Z,Terminal 6,International,236,62145
2014-12-01T00:00:00.000Z,Terminal 7,Domestic,320845,325034
2014-12-01T00:00:00.000Z,Terminal 7,International,75025,43585
2014-12-01T00:00:00.000Z,Terminal 8,Domestic,154498,148404
2014-12-01T00:00:00.000Z,Terminal 8,International,5652,9736
2014-12-01T00:00:00.000Z,Tom Bradley International Terminal,Domestic,11797,8182
2014-12-01T00:00:00.000Z,Tom Bradley International Terminal,International,452981,426684
2015-01-01T00:00:00.000Z,Terminal 7,Domestic,298378,294664
2015-01-01T00:00:00.000Z,Terminal 7,International,73090,39157
2015-01-01T00:00:00.000Z,Terminal 3,Domestic,215696,215961
2015-01-01T00:00:00.000Z,Terminal 3,International,0,1178
2015-01-01T00:00:00.000Z,Terminal 2,International,160218,154542
2015-01-01T00:00:00.000Z,Terminal 2,Domestic,35044,32967
2015-01-01T00:00:00.000Z,Terminal 5,International,73922,65897
2015-01-01T00:00:00.000Z,Terminal 5,Domestic,290753,299068
2015-01-01T00:00:00.000Z,Terminal 4,Domestic,327393,319466
2015-01-01T00:00:00.000Z,Terminal 4,International,12387,31025
2015-01-01T00:00:00.000Z,Terminal 8,International,5652,8715
2015-01-01T00:00:00.000Z,Terminal 8,Domestic,124520,123058
2015-01-01T00:00:00.000Z,Terminal 6,Domestic,274853,263585
2015-01-01T00:00:00.000Z,Terminal 6,International,881,50801
2015-01-01T00:00:00.000Z,Tom Bradley International Terminal,Domestic,12222,6022
2015-01-01T00:00:00.000Z,Tom Bradley International Terminal,International,470191,435612
2015-01-01T00:00:00.000Z,Misc. Terminal,Domestic,49606,49519
2015-01-01T00:00:00.000Z,Misc. Terminal,International,64,22
2015-01-01T00:00:00.000Z,Terminal 1,Domestic,310005,313060
2015-02-01T00:00:00.000Z,Terminal 6,International,517,46575
2015-02-01T00:00:00.000Z,Terminal 6,Domestic,256763,243781
2015-02-01T00:00:00.000Z,Terminal 5,Domestic,286438,292071
2015-02-01T00:00:00.000Z,Terminal 5,International,56944,54218
2015-02-01T00:00:00.000Z,Terminal 2,Domestic,29347,29833
2015-02-01T00:00:00.000Z,Terminal 2,International,137465,136066
2015-02-01T00:00:00.000Z,Terminal 7,International,59529,32791
2015-02-01T00:00:00.000Z,Terminal 7,Domestic,260869,256276
2015-02-01T00:00:00.000Z,Terminal 4,International,5904,27871
2015-02-01T00:00:00.000Z,Terminal 4,Domestic,298877,296700
2015-02-01T00:00:00.000Z,Tom Bradley International Terminal,Domestic,9519,3695
2015-02-01T00:00:00.000Z,Tom Bradley International Terminal,International,392547,395995
2015-02-01T00:00:00.000Z,Misc. Terminal,Domestic,48529,47064
2015-02-01T00:00:00.000Z,Terminal 1,Domestic,298575,292486
2015-02-01T00:00:00.000Z,Terminal 8,Domestic,126315,125052
2015-02-01T00:00:00.000Z,Terminal 8,International,4730,6332
2015-02-01T00:00:00.000Z,Terminal 3,Domestic,194916,194793
2015-02-01T00:00:00.000Z,Terminal 3,International,0,1212
2015-03-01T00:00:00.000Z,Terminal 8,Domestic,170270,166965
2015-03-01T00:00:00.000Z,Terminal 8,International,4477,9726
2015-03-01T00:00:00.000Z,Terminal 2,International,160289,164853
2015-03-01T00:00:00.000Z,Terminal 2,Domestic,35256,37891
2015-03-01T00:00:00.000Z,Terminal 5,Domestic,364628,378020
2015-03-01T00:00:00.000Z,Terminal 5,International,68159,69326
2015-03-01T00:00:00.000Z,Tom Bradley International Terminal,International,476843,421185
2015-03-01T00:00:00.000Z,Tom Bradley International Terminal,Domestic,11152,6912
2015-03-01T00:00:00.000Z,Misc. Terminal,International,18,0
2015-03-01T00:00:00.000Z,Misc. Terminal,Domestic,55437,54368
2015-03-01T00:00:00.000Z,Terminal 6,Domestic,312653,329870
2015-03-01T00:00:00.000Z,Terminal 6,International,745,52852
2015-03-01T00:00:00.000Z,Terminal 1,Domestic,368454,368310
2015-03-01T00:00:00.000Z,Terminal 7,Domestic,281564,291535
2015-03-01T00:00:00.000Z,Terminal 7,International,78448,39957
2015-03-01T00:00:00.000Z,Terminal 4,Domestic,362569,376884
2015-03-01T00:00:00.000Z,Terminal 4,International,1893,37672
2015-03-01T00:00:00.000Z,Terminal 3,Domestic,229606,236018
2015-03-01T00:00:00.000Z,Terminal 3,International,0,1792
2015-03-31T23:00:00.000Z,Terminal 6,Domestic,281897,269468
2015-03-31T23:00:00.000Z,Terminal 6,International,632,45988
2015-03-31T23:00:00.000Z,Terminal 3,Domestic,237674,245155
2015-03-31T23:00:00.000Z,Terminal 3,International,0,2693
2015-03-31T23:00:00.000Z,Terminal 8,Domestic,166904,163323
2015-03-31T23:00:00.000Z,Terminal 8,International,4648,9736
2015-03-31T23:00:00.000Z,Terminal 2,International,168743,165997
2015-03-31T23:00:00.000Z,Terminal 2,Domestic,35250,32677
2015-03-31T23:00:00.000Z,Terminal 7,International,73027,35805
2015-03-31T23:00:00.000Z,Terminal 7,Domestic,271618,275102
2015-03-31T23:00:00.000Z,Misc. Terminal,International,5236,5692
2015-03-31T23:00:00.000Z,Misc. Terminal,Domestic,90813,90201
2015-03-31T23:00:00.000Z,Terminal 5,International,59248,55478
2015-03-31T23:00:00.000Z,Terminal 5,Domestic,348333,371898
2015-03-31T23:00:00.000Z,Tom Bradley International Terminal,Domestic,12172,7337
2015-03-31T23:00:00.000Z,Tom Bradley International Terminal,International,496837,421926
2015-03-31T23:00:00.000Z,Terminal 1,Domestic,364725,365764
2015-03-31T23:00:00.000Z,Terminal 4,Domestic,356347,358547
2015-03-31T23:00:00.000Z,Terminal 4,International,1813,39611
2015-04-30T23:00:00.000Z,Misc. Terminal,International,5452,6125
2015-04-30T23:00:00.000Z,Misc. Terminal,Domestic,99961,96441
2015-04-30T23:00:00.000Z,Terminal 7,Domestic,266972,277726
2015-04-30T23:00:00.000Z,Terminal 7,International,75371,40255
2015-04-30T23:00:00.000Z,Terminal 6,International,1112,43853
2015-04-30T23:00:00.000Z,Terminal 6,Domestic,296301,286345
2015-04-30T23:00:00.000Z,Terminal 3,International,0,2965
2015-04-30T23:00:00.000Z,Terminal 3,Domestic,274063,275354
2015-04-30T23:00:00.000Z,Terminal 2,Domestic,40468,43253
2015-04-30T23:00:00.000Z,Terminal 2,International,181696,186395
2015-04-30T23:00:00.000Z,Terminal 5,Domestic,376833,390042
2015-04-30T23:00:00.000Z,Terminal 5,International,62896,62641
2015-04-30T23:00:00.000Z,Terminal 1,Domestic,392405,378406
2015-04-30T23:00:00.000Z,Tom Bradley International Terminal,International,513848,492132
2015-04-30T23:00:00.000Z,Tom Bradley International Terminal,Domestic,13518,8204
2015-04-30T23:00:00.000Z,Terminal 4,International,1021,41534
2015-04-30T23:00:00.000Z,Terminal 4,Domestic,360207,360102
2015-04-30T23:00:00.000Z,Terminal 8,International,4597,12728
2015-04-30T23:00:00.000Z,Terminal 8,Domestic,198891,186864
2015-05-31T23:00:00.000Z,Terminal 7,International,78964,44793
2015-05-31T23:00:00.000Z,Terminal 7,Domestic,291552,307837
2015-05-31T23:00:00.000Z,Terminal 4,Domestic,382849,386913
2015-05-31T23:00:00.000Z,Terminal 4,International,1676,52524
2015-05-31T23:00:00.000Z,Misc. Terminal,Domestic,100223,100647
2015-05-31T23:00:00.000Z,Misc. Terminal,International,4891,5160
2015-05-31T23:00:00.000Z,Tom Bradley International Terminal,International,560989,523033
2015-05-31T23:00:00.000Z,Tom Bradley International Terminal,Domestic,13748,8728
2015-05-31T23:00:00.000Z,Terminal 2,Domestic,52181,54765
2015-05-31T23:00:00.000Z,Terminal 2,International,190897,208701
2015-05-31T23:00:00.000Z,Terminal 8,Domestic,208591,206420
2015-05-31T23:00:00.000Z,Terminal 8,International,4101,16473
2015-05-31T23:00:00.000Z,Terminal 3,International,0,3905
2015-05-31T23:00:00.000Z,Terminal 3,Domestic,294383,301631
2015-05-31T23:00:00.000Z,Terminal 6,Domestic,330152,316362
2015-05-31T23:00:00.000Z,Terminal 6,International,1076,49672
2015-05-31T23:00:00.000Z,Terminal 5,Domestic,364808,420349
2015-05-31T23:00:00.000Z,Terminal 5,International,67743,72436
2015-05-31T23:00:00.000Z,Terminal 1,Domestic,381713,379392
2015-06-30T23:00:00.000Z,Terminal 4,Domestic,396657,389018
2015-06-30T23:00:00.000Z,Terminal 4,International,2924,52715
2015-06-30T23:00:00.000Z,Terminal 8,International,6045,20471
2015-06-30T23:00:00.000Z,Terminal 8,Domestic,218026,209885
2015-06-30T23:00:00.000Z,Terminal 3,Domestic,322012,316978
2015-06-30T23:00:00.000Z,Terminal 3,International,0,4480
2015-06-30T23:00:00.000Z,Terminal 6,Domestic,377939,355330
2015-06-30T23:00:00.000Z,Terminal 6,International,1990,50683
2015-06-30T23:00:00.000Z,Terminal 5,Domestic,393389,413813
2015-06-30T23:00:00.000Z,Terminal 5,International,85793,79836
2015-06-30T23:00:00.000Z,Tom Bradley International Terminal,International,665148,555465
2015-06-30T23:00:00.000Z,Tom Bradley International Terminal,Domestic,16694,12711
2015-06-30T23:00:00.000Z,Terminal 7,Domestic,322519,326264
2015-06-30T23:00:00.000Z,Terminal 7,International,88934,46011
2015-06-30T23:00:00.000Z,Terminal 2,International,217723,206866
2015-06-30T23:00:00.000Z,Terminal 2,Domestic,58445,62569
2015-06-30T23:00:00.000Z,Misc. Terminal,Domestic,100316,100736
2015-06-30T23:00:00.000Z,Misc. Terminal,International,5546,5348
2015-06-30T23:00:00.000Z,Terminal 1,Domestic,396475,389765
2015-07-31T23:00:00.000Z,Terminal 7,International,84947,43547
2015-07-31T23:00:00.000Z,Terminal 7,Domestic,299677,312108
2015-07-31T23:00:00.000Z,Tom Bradley International Terminal,International,660606,571239
2015-07-31T23:00:00.000Z,Tom Bradley International Terminal,Domestic,15056,17279
2015-07-31T23:00:00.000Z,Terminal 2,Domestic,61120,53586
2015-07-31T23:00:00.000Z,Terminal 2,International,215641,200684
2015-07-31T23:00:00.000Z,Misc. Terminal,International,5002,4816
2015-07-31T23:00:00.000Z,Misc. Terminal,Domestic,95852,100715
2015-07-31T23:00:00.000Z,Terminal 8,International,6256,17265
2015-07-31T23:00:00.000Z,Terminal 8,Domestic,211526,211281
2015-07-31T23:00:00.000Z,Terminal 5,International,86309,75300
2015-07-31T23:00:00.000Z,Terminal 5,Domestic,379191,420314
2015-07-31T23:00:00.000Z,Terminal 1,Domestic,362011,371991
2015-07-31T23:00:00.000Z,Terminal 4,Domestic,382669,376448
2015-07-31T23:00:00.000Z,Terminal 4,International,5735,58094
2015-07-31T23:00:00.000Z,Terminal 6,Domestic,374480,355257
2015-07-31T23:00:00.000Z,Terminal 6,International,2061,44118
2015-07-31T23:00:00.000Z,Terminal 3,Domestic,307995,315522
2015-07-31T23:00:00.000Z,Terminal 3,International,0,3476
2015-08-31T23:00:00.000Z,Terminal 4,Domestic,331976,325485
2015-08-31T23:00:00.000Z,Terminal 4,International,1900,51747
2015-08-31T23:00:00.000Z,Terminal 8,International,4360,8126
2015-08-31T23:00:00.000Z,Terminal 8,Domestic,180477,184255
2015-08-31T23:00:00.000Z,Misc. Terminal,Domestic,84179,83999
2015-08-31T23:00:00.000Z,Misc. Terminal,International,3095,3178
2015-08-31T23:00:00.000Z,Terminal 3,International,0,2192
2015-08-31T23:00:00.000Z,Terminal 3,Domestic,262814,267529
2015-08-31T23:00:00.000Z,Terminal 5,International,66403,62826
2015-08-31T23:00:00.000Z,Terminal 5,Domestic,346750,358812
2015-08-31T23:00:00.000Z,Terminal 6,International,1470,34313
2015-08-31T23:00:00.000Z,Terminal 6,Domestic,298697,288317
2015-08-31T23:00:00.000Z,Terminal 7,International,56735,37769
2015-08-31T23:00:00.000Z,Terminal 7,Domestic,254224,260265
2015-08-31T23:00:00.000Z,Terminal 1,Domestic,323742,319780
2015-08-31T23:00:00.000Z,Tom Bradley International Terminal,Domestic,14323,16817
2015-08-31T23:00:00.000Z,Tom Bradley International Terminal,International,575086,508874
2015-08-31T23:00:00.000Z,Terminal 2,Domestic,42351,39057
2015-08-31T23:00:00.000Z,Terminal 2,International,163195,161952
2015-09-30T23:00:00.000Z,Terminal 5,Domestic,362815,370707
2015-09-30T23:00:00.000Z,Terminal 5,International,59460,63921
2015-09-30T23:00:00.000Z,Terminal 2,Domestic,40068,38660
2015-09-30T23:00:00.000Z,Terminal 2,International,166891,161906
2015-09-30T23:00:00.000Z,Terminal 4,Domestic,356074,340929
2015-09-30T23:00:00.000Z,Terminal 4,International,1545,58203
2015-09-30T23:00:00.000Z,Terminal 8,International,6607,10169
2015-09-30T23:00:00.000Z,Terminal 8,Domestic,197128,192558
2015-09-30T23:00:00.000Z,Terminal 6,Domestic,345752,317167
2015-09-30T23:00:00.000Z,Terminal 6,International,1792,40521
2015-09-30T23:00:00.000Z,Terminal 7,International,59420,39069
2015-09-30T23:00:00.000Z,Terminal 7,Domestic,275058,278711
2015-09-30T23:00:00.000Z,Misc. Terminal,International,3597,3320
2015-09-30T23:00:00.000Z,Misc. Terminal,Domestic,93159,91900
2015-09-30T23:00:00.000Z,Terminal 3,Domestic,293911,291796
2015-09-30T23:00:00.000Z,Terminal 3,International,0,2197
2015-09-30T23:00:00.000Z,Tom Bradley International Terminal,International,534403,531111
2015-09-30T23:00:00.000Z,Tom Bradley International Terminal,Domestic,14314,17788
2015-09-30T23:00:00.000Z,Terminal 1,Domestic,358742,353683
2015-11-01T00:00:00.000Z,Terminal 5,Domestic,356708,370462
2015-11-01T00:00:00.000Z,Terminal 5,International,58599,60692
2015-11-01T00:00:00.000Z,Terminal 6,International,822,45631
2015-11-01T00:00:00.000Z,Terminal 6,Domestic,323178,305147
2015-11-01T00:00:00.000Z,Terminal 8,International,4376,12445
2015-11-01T00:00:00.000Z,Terminal 8,Domestic,173734,167625
2015-11-01T00:00:00.000Z,Terminal 1,Domestic,379274,375693
