__time,name,nationality,sex,height,weight,sport,gold,silver,bronze
2016-01-01T00:00:00.000Z,Alberto Munarriz Egana,ESP,male,198,105,aquatics,0,0,0
2016-01-01T00:00:00.000Z,Alberto Ricchetti,ITA,male,186,88,canoe,0,0,0
2016-01-01T00:00:00.000Z,Albin Lagergren,SWE,male,186,94,handball,0,0,0
2016-01-01T00:00:00.000Z,Albina Shakirova,RUS,female,165,50,shooting,0,0,0
2016-01-01T00:00:00.000Z,Aldemir da Silva Junior,BRA,male,193,80,athletics,0,0,0
2016-01-01T00:00:00.000Z,Aldo Montano,ITA,male,184,82,fencing,0,0,0
2016-01-01T00:00:00.000Z,Alec Potts,AUS,male,185,77,archery,0,0,1
2016-01-01T00:00:00.000Z,Aleixo-Platini Menga,GER,male,182,82,athletics,0,0,0
2016-01-01T00:00:00.000Z,Alejandra Betancur,COL,female,160,82,rugby sevens,0,0,0
2016-01-01T00:00:00.000Z,Alejandra Garza Garza,MEX,female,165,75,weightlifting,0,0,0
2016-01-01T00:00:00.000Z,Alejandra Jhonay Benitez Romero,VEN,female,169,62,fencing,0,0,0
2016-01-01T00:00:00.000Z,Alejandra Llaneza,MEX,female,158,48,golf,0,0,0
2016-01-01T00:00:00.000Z,Alejandra Orozco,MEX,female,157,56,aquatics,0,0,0
2016-01-01T00:00:00.000Z,Alejandra Ortega,MEX,female,165,57,athletics,0,0,0
2016-01-01T00:00:00.000Z,Alejandra Quereda,ESP,female,175,54,gymnastics,0,1,0
2016-01-01T00:00:00.000Z,Alejandra Teran,MEX,female,176,73,fencing,0,0,0
2016-01-01T00:00:00.000Z,Alejandra Valencia,MEX,female,175,74,archery,0,0,0
2016-01-01T00:00:00.000Z,Alejandra Zavala Vazquez,MEX,female,165,85,shooting,0,0,0
2016-01-01T00:00:00.000Z,Alejandro Enrique Valdes Tobier,CUB,male,165,65,wrestling,0,0,0
2016-01-01T00:00:00.000Z,Alejandro Foglia Costa,URU,male,190,96,sailing,0,0,0
2016-01-01T00:00:00.000Z,Alejandro Valverde Belmonte,ESP,male,177,63,cycling,0,0,0
2016-01-01T00:00:00.000Z,Aleksandar Aleksandrov,AZE,male,189,93,rowing,0,0,0
2016-01-01T00:00:00.000Z,Aleksandar IVOVIC,MNE,male,197,107,aquatics,0,0,0
2016-01-01T00:00:00.000Z,Aleksandar Karakasevic,SRB,male,178,85,table tennis,0,0,0
2016-01-01T00:00:00.000Z,Aleksandar Kukolj,SRB,male,194,94,judo,0,0,0
2016-01-01T00:00:00.000Z,Aleksandar Nikolov,BUL,male,185,75,aquatics,0,0,0
2016-01-01T00:00:00.000Z,Aleksandar RADOVIC,MNE,male,191,98,aquatics,0,0,0
2016-01-01T00:00:00.000Z,Aleksandr Krasnykh,RUS,male,188,80,aquatics,0,0,0
2016-01-01T00:00:00.000Z,Aleksandr Lipatov,RUS,male,184,77,canoe,0,0,0
2016-01-01T00:00:00.000Z,Aleksandr Markov,RUS,male,179,70,equestrian,0,0,0
2016-01-01T00:00:00.000Z,Aleksandr Popkov,RUS,male,185,80,aquatics,0,0,0
2016-01-01T00:00:00.000Z,Aleksandr Sadovnikov,RUS,male,193,85,aquatics,0,0,0
2016-01-01T00:00:00.000Z,Aleksandra Cotti,ITA,female,167,65,aquatics,0,1,0
2016-01-01T00:00:00.000Z,Aleksandra Crvendakic,SRB,female,187,76,basketball,0,0,1
2016-01-01T00:00:00.000Z,Aleksandra Jarmolinska,POL,female,160,67,shooting,0,0,0
2016-01-01T00:00:00.000Z,Aleksandra Krunic,SRB,female,163,55,tennis,0,0,0
2016-01-01T00:00:00.000Z,Aleksandra Patskevich,RUS,female,169,49,aquatics,1,0,0
2016-01-01T00:00:00.000Z,Aleksandra Romanova,KAZ,female,168,58,athletics,0,0,0
2016-01-01T00:00:00.000Z,Aleksandra Socha,POL,female,174,66,fencing,0,0,0
2016-01-01T00:00:00.000Z,Aleksandra Urbanczyk,POL,female,172,64,aquatics,0,0,0
2016-01-01T00:00:00.000Z,Aleksandrs Samoilovs,LAT,male,196,98,volleyball,0,0,0
2016-01-01T00:00:00.000Z,Aleksei Brianskii,RUS,male,192,82,aquatics,0,0,0
2016-01-01T00:00:00.000Z,Aleksei Kurbatov,RUS,male,0,0,cycling,0,0,0
2016-01-01T00:00:00.000Z,Aleksejs Rumjancevs,LAT,male,185,90,canoe,0,0,0
2016-01-01T00:00:00.000Z,Aleksejs Saramotins,LAT,male,185,75,cycling,0,0,0
2016-01-01T00:00:00.000Z,Aleksey Mochalov,UZB,male,186,90,canoe,0,0,0
2016-01-01T00:00:00.000Z,Aleksi Ojala,FIN,male,180,62,athletics,0,0,0
2016-01-01T00:00:00.000Z,Alemu Bekele,BRN,male,162,59,athletics,0,0,0
2016-01-01T00:00:00.000Z,Alen Zasieiev,UKR,male,185,125,wrestling,0,0,0
2016-01-01T00:00:00.000Z,Alena Abramchuk,BLR,female,182,95,athletics,0,0,0
2016-01-01T00:00:00.000Z,Alena Amialiusik,BLR,female,169,52,cycling,0,0,0
2016-01-01T00:00:00.000Z,Alena Furman,BLR,female,179,65,rowing,0,0,0
2016-01-01T00:00:00.000Z,Alena Sharp,CAN,female,168,69,golf,0,0,0
2016-01-01T00:00:00.000Z,Alena Sobaleva,BLR,female,178,87,athletics,0,0,0
2016-01-01T00:00:00.000Z,Alesha Widdall,USA,female,173,65,hockey,0,0,0
2016-01-01T00:00:00.000Z,Alessandra Aguilar,ESP,female,165,50,athletics,0,0,0
2016-01-01T00:00:00.000Z,Alessandra Patelli,ITA,female,180,70,rowing,0,0,0
2016-01-01T00:00:00.000Z,Alessandra Perilli,SMR,female,169,73,shooting,0,0,0
2016-01-01T00:00:00.000Z,Alessandro De Marchi,ITA,male,181,66,cycling,0,0,0
2016-01-01T00:00:00.000Z,Alessandro Fabian,ITA,male,186,77,triathlon,0,0,0
2016-01-01T00:00:00.000Z,Alessandro Nora,ITA,male,191,85,aquatics,0,0,1
2016-01-01T00:00:00.000Z,Alessandro Velotto,ITA,male,186,85,aquatics,0,0,1
2016-01-01T00:00:00.000Z,Alessia Gennari,ITA,female,184,68,volleyball,0,0,0
2016-01-01T00:00:00.000Z,Alessia Maurelli,ITA,female,168,48,gymnastics,0,0,0
2016-01-01T00:00:00.000Z,Alessia Orro,ITA,female,180,74,volleyball,0,0,0
2016-01-01T00:00:00.000Z,Alessia Polieri,ITA,female,163,55,aquatics,0,0,0
2016-01-01T00:00:00.000Z,Alessia Trost,ITA,female,188,70,athletics,0,0,0
2016-01-01T00:00:00.000Z,Aletta Jorritsma,NED,female,186,76,rowing,0,0,0
2016-01-01T00:00:00.000Z,Alev Kelter,USA,female,168,74,rugby sevens,0,0,0
2016-01-01T00:00:00.000Z,Alex Abrines,ESP,male,198,93,basketball,0,0,1
2016-01-01T00:00:00.000Z,Alex Amankwah,GHA,male,0,0,athletics,0,0,0
2016-01-01T00:00:00.000Z,Alex Beddoes,COK,male,181,74,athletics,0,0,0
2016-01-01T00:00:00.000Z,Alex Bowen,USA,male,196,102,aquatics,0,0,0
2016-01-01T00:00:00.000Z,Alex Casasayas,ESP,male,183,78,hockey,0,0,0
2016-01-01T00:00:00.000Z,Alex Cejka,GER,male,168,65,golf,0,0,0
2016-01-01T00:00:00.000Z,Alex Garcia,BRA,male,192,102,basketball,0,0,0
2016-01-01T00:00:00.000Z,Alex Garcia Mendoza,CUB,male,186,110,judo,0,0,0
2016-01-01T00:00:00.000Z,Alex Gregory,GBR,male,198,97,rowing,1,0,0
2016-01-01T00:00:00.000Z,Alex Hua Tian,CHN,male,190,70,equestrian,0,0,0
2016-01-01T00:00:00.000Z,Alex Kennedy,NZL,male,196,96,rowing,0,0,0
2016-01-01T00:00:00.000Z,Alex Maloney,NZL,female,158,56,sailing,0,1,0
2016-01-01T00:00:00.000Z,Alex Morgan,USA,female,170,59,football,0,0,0
2016-01-01T00:00:00.000Z,Alex Obert,USA,male,196,105,aquatics,0,0,0
2016-01-01T00:00:00.000Z,Alex Ranghieri,ITA,male,200,94,volleyball,0,0,0
2016-01-01T00:00:00.000Z,Alex Roelse,USA,male,204,115,aquatics,0,0,0
2016-01-01T00:00:00.000Z,Alex Rose,SAM,male,0,0,athletics,0,0,0
2016-01-01T00:00:00.000Z,Alex Sobers,BAR,male,188,66,aquatics,0,0,0
2016-01-01T00:00:00.000Z,Alex William Pombo Silva,BRA,male,174,73,judo,0,0,0
2016-01-01T00:00:00.000Z,Alex Wright,IRL,male,175,62,athletics,0,0,0
2016-01-01T00:00:00.000Z,Alex di Giorgio,ITA,male,185,75,aquatics,0,0,0
2016-01-01T00:00:00.000Z,Alexa Moreno,MEX,female,147,45,gymnastics,0,0,0
2016-01-01T00:00:00.000Z,Alexander Belonogoff,AUS,male,187,90,rowing,0,1,0
2016-01-01T00:00:00.000Z,Alexander Brouwer,NED,male,198,90,volleyball,0,0,1
2016-01-01T00:00:00.000Z,Alexander Bryukhankov,RUS,male,184,79,triathlon,0,0,0
2016-01-01T00:00:00.000Z,Alexander Bury,BLR,male,184,94,tennis,0,0,0
2016-01-01T00:00:00.000Z,Alexander Choupenitch,CZE,male,196,89,fencing,0,0,0
2016-01-01T00:00:00.000Z,Alexander Edmondson,AUS,male,184,76,cycling,0,1,0
2016-01-01T00:00:00.000Z,Alexander Fransson,SWE,male,180,75,football,0,0,0
2016-01-01T00:00:00.000Z,Alexander Gehbauer,AUT,male,185,70,cycling,0,0,0
2016-01-01T00:00:00.000Z,Alexander Hartmann,AUS,male,198,91,athletics,0,0,0
2016-01-01T00:00:00.000Z,Alexander Hendrickx,BEL,male,185,82,hockey,0,0,0
2016-01-01T00:00:00.000Z,Alexander Hill,AUS,male,193,91,rowing,0,1,0
2016-01-01T00:00:00.000Z,Alexander Horst,AUT,male,186,88,volleyball,0,0,0
2016-01-01T00:00:00.000Z,Alexander Huber,AUT,male,179,64,volleyball,0,0,0
2016-01-01T00:00:00.000Z,Alexander John,GER,male,185,84,athletics,0,0,0
2016-01-01T00:00:00.000Z,Alexander Karwoski,USA,male,194,90,rowing,0,0,0
2016-01-01T00:00:00.000Z,Alexander Kosenkow,GER,male,178,74,athletics,0,0,0
2016-01-01T00:00:00.000Z,Alexander Leksell,SWE,male,176,78,football,0,0,0
2016-01-01T00:00:00.000Z,Alexander Lerionka Sampao,KEN,male,0,67,athletics,0,0,0
2016-01-01T00:00:00.000Z,Alexander Lesun,RUS,male,185,74,modern pentathlon,1,0,0
2016-01-01T00:00:00.000Z,Alexander Lloyd,AUS,male,189,89,rowing,0,0,0
2016-01-01T00:00:00.000Z,Alexander Massialas,USA,male,188,81,fencing,0,1,1
2016-01-01T00:00:00.000Z,Alexander Milosevic,SWE,male,192,77,football,0,0,0
2016-01-01T00:00:00.000Z,Alexander Molerio Quintana,CUB,male,169,75,shooting,0,0,0
2016-01-01T00:00:00.000Z,Alexander Naddour,USA,male,171,70,gymnastics,0,0,1
2016-01-01T00:00:00.000Z,Alexander Peya,AUT,male,182,80,tennis,0,0,0
2016-01-01T00:00:00.000Z,Alexander Russo,BRA,male,173,61,athletics,0,0,0
2016-01-01T00:00:00.000Z,Alexander Schmirl,AUT,male,176,95,shooting,0,0,0
2016-01-01T00:00:00.000Z,Alexander Shatilov,ISR,male,183,77,gymnastics,0,0,0
2016-01-01T00:00:00.000Z,Alexander Shibaev,RUS,male,192,80,table tennis,0,0,0
2016-01-01T00:00:00.000Z,Alexander Sigurbjornsson,ESP,male,180,80,rowing,0,0,0
2016-01-01T00:00:00.000Z,Alexander Sukhorukov,RUS,male,196,93,aquatics,0,0,0
2016-01-01T00:00:00.000Z,Alexander Volkov,RUS,male,210,90,volleyball,0,0,0
2016-01-01T00:00:00.000Z,Alexandr Spac,MDA,male,164,77,weightlifting,0,0,0
2016-01-01T00:00:00.000Z,Alexandr Yemelyanov,KAZ,male,184,97,canoe,0,0,0
2016-01-01T00:00:00.000Z,Alexandr Zaichikov,KAZ,male,180,105,weightlifting,0,0,1
2016-01-01T00:00:00.000Z,Alexandra Burghardt,GER,female,181,70,athletics,0,0,0
2016-01-01T00:00:00.000Z,Alexandra Danson,GBR,female,167,56,hockey,1,0,0
2016-01-01T00:00:00.000Z,Alexandra Hagan,AUS,female,182,75,rowing,0,0,0
2016-01-01T00:00:00.000Z,Alexandra Keresztesi,ARG,female,183,72,canoe,0,0,0
2016-01-01T00:00:00.000Z,Alexandra Lacrabere,FRA,female,177,73,handball,0,1,0
2016-01-01T00:00:00.000Z,Alexandra Longova,SVK,female,173,51,archery,0,0,0
2016-01-01T00:00:00.000Z,Alexandra Martinez,BRA,female,177,68,handball,0,0,0
2016-01-01T00:00:00.000Z,Alexandra Mirca,MDA,female,168,70,archery,0,0,0
2016-01-01T00:00:00.000Z,Alexandra Nemich,KAZ,female,168,46,aquatics,0,0,0
2016-01-01T00:00:00.000Z,Alexandra Oquendo,PUR,female,189,75,volleyball,0,0,0
2016-01-01T00:00:00.000Z,Alexandra Popp,GER,female,174,65,football,1,0,0
2016-01-01T00:00:00.000Z,Alexandra Privalova,BLR,female,178,66,table tennis,0,0,0
2016-01-01T00:00:00.000Z,Alexandra Raisman,USA,female,158,52,gymnastics,1,2,0
2016-01-01T00:00:00.000Z,Alexandra Razarenova,RUS,female,168,56,triathlon,0,0,0
2016-01-01T00:00:00.000Z,Alexandra Tavernier,FRA,female,170,82,athletics,0,0,0
2016-01-01T00:00:00.000Z,Alexandra Touretski,SUI,female,170,58,aquatics,0,0,0
2016-01-01T00:00:00.000Z,Alexandra Wenk,GER,female,180,63,aquatics,0,0,0
2016-01-01T00:00:00.000Z,Alexandra Wester,GER,female,180,64,athletics,0,0,0
2016-01-01T00:00:00.000Z,Alexandre Ayache,FRA,male,180,80,equestrian,0,0,0
2016-01-01T00:00:00.000Z,Alexandre Bouzaid,SEN,male,168,75,fencing,0,0,0
2016-01-01T00:00:00.000Z,Alexandre Camarasa,FRA,male,193,100,aquatics,0,0,0
2016-01-01T00:00:00.000Z,Alexandre Camargo,BRA,male,177,75,fencing,0,0,0
2016-01-01T00:00:00.000Z,Alexandre Haldemann,SUI,male,186,81,aquatics,0,0,0
2016-01-01T00:00:00.000Z,Alexandre Iddir,FRA,male,184,90,judo,0,0,0
2016-01-01T00:00:00.000Z,Alexandre de Paeuw,BEL,male,178,75,hockey,0,0,0
2016-01-01T00:00:00.000Z,Alexandres Gounas,GRE,male,179,73,aquatics,0,0,0
2016-01-01T00:00:00.000Z,Alexandrina Cabral,ESP,female,175,62,handball,0,0,0
2016-01-01T00:00:00.000Z,Alexandro Pozzer,BRA,male,192,107,handball,0,0,0
2016-01-01T00:00:00.000Z,Alexandros Papamichail,GRE,male,178,63,athletics,0,0,0
2016-01-01T00:00:00.000Z,Alexei Klimov,RUS,male,182,88,shooting,0,0,0
2016-01-01T00:00:00.000Z,Alexei Sancov,MDA,male,188,85,aquatics,0,0,0
2016-01-01T00:00:00.000Z,Alexej Prochorow,GER,male,191,138,weightlifting,0,0,0
2016-01-01T00:00:00.000Z,Alexey Alipov,RUS,male,174,80,shooting,0,0,0
2016-01-01T00:00:00.000Z,Alexey Cheremisinov,RUS,male,183,75,fencing,1,0,0
2016-01-01T00:00:00.000Z,Alexey Denisenko,RUS,male,185,68,taekwondo,0,1,0
2016-01-01T00:00:00.000Z,Alexey Dergunov,KAZ,male,187,95,canoe,0,0,0
2016-01-01T00:00:00.000Z,Alexey Verbov,RUS,male,183,79,volleyball,0,0,0
2016-01-01T00:00:00.000Z,Alexey Yakimenko,RUS,male,184,80,fencing,0,0,0
2016-01-01T00:00:00.000Z,Alexi Pappas,GRE,female,0,0,athletics,0,0,0
2016-01-01T00:00:00.000Z,Alexis Gonzalez,ARG,male,184,85,volleyball,0,0,0
2016-01-01T00:00:00.000Z,Alexis Raynaud,FRA,male,172,78,shooting,0,0,1
2016-01-01T00:00:00.000Z,Alexis Santos,POR,male,185,74,aquatics,0,0,0
2016-01-01T00:00:00.000Z,Alexis Soto,ARG,male,164,66,football,0,0,0
2016-01-01T00:00:00.000Z,Alexis Vuillermoz,FRA,male,173,60,cycling,0,0,0
2016-01-01T00:00:00.000Z,Alexus Laird,SEY,female,172,61,aquatics,0,0,0
2016-01-01T00:00:00.000Z,Alfonso Antonio Leyva Yepez,MEX,male,181,85,wrestling,0,0,0
2016-01-01T00:00:00.000Z,Alfonso Benavides Lopez de Ayala,ESP,male,182,86,canoe,0,0,0
2016-01-01T00:00:00.000Z,Alfred Kipketer,KEN,male,167,60,athletics,0,0,0
2016-01-01T00:00:00.000Z,Alfredo Campo,ECU,male,192,90,cycling,0,0,0
2016-01-01T00:00:00.000Z,Alfredo Talavera,MEX,male,188,84,football,0,0,0
2016-01-01T00:00:00.000Z,Alhussein Gambour,LBA,male,175,68,rowing,0,0,0
2016-01-01T00:00:00.000Z,Ali Adnan,IRQ,male,180,76,football,0,0,0
2016-01-01T00:00:00.000Z,Ali Elghrari,LBA,male,0,0,archery,0,0,0
2016-01-01T00:00:00.000Z,Ali Eren Demirezen,TUR,male,189,0,boxing,0,0,0
2016-01-01T00:00:00.000Z,Ali Faez,IRQ,male,184,75,football,0,0,0
2016-01-01T00:00:00.000Z,Ali Hashemi,IRI,male,178,93,weightlifting,0,0,0
2016-01-01T00:00:00.000Z,Ali Hisny,IRQ,male,177,70,football,0,0,0
2016-01-01T00:00:00.000Z,Ali Kaya,TUR,male,175,54,athletics,0,0,0
2016-01-01T00:00:00.000Z,Ali Khalafalla,EGY,male,182,78,aquatics,0,0,0
2016-01-01T00:00:00.000Z,Ali Khamis Khamis,BRN,male,182,70,athletics,0,0,0
2016-01-01T00:00:00.000Z,Ali Krieger,USA,female,168,63,football,0,0,0
2016-01-01T00:00:00.000Z,Ali Messaoudi,ALG,male,178,63,athletics,0,0,0
2016-01-01T00:00:00.000Z,Ali Nouisri,TUN,male,184,75,cycling,0,0,0
2016-01-01T00:00:00.000Z,Ali Pakdaman,IRI,male,193,94,fencing,0,0,0
2016-01-01T00:00:00.000Z,Ali Riley,NZL,female,163,57,football,0,0,0
2016-01-01T00:00:00.000Z,Ali Suljic,SWE,male,189,80,football,0,0,0
2016-01-01T00:00:00.000Z,Ali Yousef Al Rumaihi,QAT,male,177,86,equestrian,0,0,0
2016-01-01T00:00:00.000Z,Ali Zein Mohamed,EGY,male,190,83,handball,0,0,0
2016-01-01T00:00:00.000Z,Alia Atkinson,JAM,female,173,71,aquatics,0,0,0
2016-01-01T00:00:00.000Z,Alia Saeed Mohammed,UAE,female,158,54,athletics,0,0,0
2016-01-01T00:00:00.000Z,Aliaksandr Bersanau,BLR,male,176,94,weightlifting,0,0,0
2016-01-01T00:00:00.000Z,Aliaksandr Buikevich,BLR,male,191,80,fencing,0,0,0
2016-01-01T00:00:00.000Z,Aliaksandr Liakhovich,BLR,male,172,65,athletics,0,0,0
2016-01-01T00:00:00.000Z,Aliaksandra Herasimenia,BLR,female,174,58,aquatics,0,0,1
2016-01-01T00:00:00.000Z,Aliaksandra Tarasava,BLR,female,170,64,basketball,0,0,0
2016-01-01T00:00:00.000Z,Aliaksei Mzhachyk,BLR,male,190,136,weightlifting,0,0,0
2016-01-01T00:00:00.000Z,Alican Kaynar,TUR,male,191,98,sailing,0,0,0
2016-01-01T00:00:00.000Z,Alice Aprot Nawowuna,KEN,female,152,54,athletics,0,0,0
2016-01-01T00:00:00.000Z,Alice Ingley,AUS,female,172,80,archery,0,0,0
2016-01-01T00:00:00.000Z,Alice Mizzau,ITA,female,180,65,aquatics,0,0,0
2016-01-01T00:00:00.000Z,Alice Naber-Lozeman,NED,female,168,62,equestrian,0,0,0
2016-01-01T00:00:00.000Z,Alice Richardson,GBR,female,172,69,rugby sevens,0,0,0
2016-01-01T00:00:00.000Z,Alice Schlesinger,GBR,female,165,65,judo,0,0,0
2016-01-01T00:00:00.000Z,Alice Sinno,ITA,female,175,69,sailing,0,0,0
2016-01-01T00:00:00.000Z,Alice Sotero,ITA,female,166,53,modern pentathlon,0,0,0
2016-01-01T00:00:00.000Z,Alicia Blagg,GBR,female,165,65,aquatics,0,0,0
2016-01-01T00:00:00.000Z,Alicia Brown,CAN,female,165,57,athletics,0,0,0
2016-01-01T00:00:00.000Z,Alicia Cebrian Martinez de Lagos,ESP,female,168,68,sailing,0,0,0
2016-01-01T00:00:00.000Z,Alicia Coutts,AUS,female,176,69,aquatics,0,0,0
2016-01-01T00:00:00.000Z,Alicia Magaz,ESP,female,161,60,hockey,0,0,0
2016-01-01T00:00:00.000Z,Alicia Quirk,AUS,female,173,64,rugby sevens,1,0,0
2016-01-01T00:00:00.000Z,Alicja Tchorz,POL,female,176,68,aquatics,0,0,0
2016-01-01T00:00:00.000Z,Alin Alexuc Ciurariu,ROU,male,191,105,wrestling,0,0,0
2016-01-01T00:00:00.000Z,Alin Coste,ROU,male,200.99999999999997,95,aquatics,0,0,0
2016-01-01T00:00:00.000Z,Alin George Moldoveanu,ROU,male,173,73,shooting,0,0,0
2016-01-01T00:00:00.000Z,Alina Armas,NAM,female,166,53,athletics,0,0,0
2016-01-01T00:00:00.000Z,Alina Fodorova,UKR,female,175,65,athletics,0,0,0
2016-01-01T00:00:00.000Z,Alina Komashchuk,UKR,female,169,75,fencing,0,1,0
2016-01-01T00:00:00.000Z,Alina Logvynenko,UKR,female,180,67,athletics,0,0,0
2016-01-01T00:00:00.000Z,Alina Rotaru,ROU,female,175,57,athletics,0,0,0
2016-01-01T00:00:00.000Z,Alina Stadnik Makhynia,UKR,female,165,69,wrestling,0,0,0
2016-01-01T00:00:00.000Z,Alina Talay,BLR,female,164,57,athletics,0,0,0
2016-01-01T00:00:00.000Z,Aline,BRA,female,162,60,football,0,0,0
2016-01-01T00:00:00.000Z,Aline Focken,GER,female,177,73,wrestling,0,0,0
2016-01-01T00:00:00.000Z,Aline da Silva Ferreira,BRA,female,178,80,wrestling,0,0,0
2016-01-01T00:00:00.000Z,Aliona Dubitskaya,BLR,female,180,76,athletics,0,0,0
2016-01-01T00:00:00.000Z,Alireza Khojasteh,IRI,male,182,66,judo,0,0,0
2016-01-01T00:00:00.000Z,Alireza Mohammad Karimimachiani,IRI,male,175,86,wrestling,0,0,0
2016-01-01T00:00:00.000Z,Alisa Kano,USA,female,163,47,gymnastics,0,0,0
2016-01-01T00:00:00.000Z,Alisa Kiriliuk,RUS,female,165,57,sailing,0,0,0
2016-01-01T00:00:00.000Z,Alise Post,USA,female,158,56,cycling,0,1,0
2016-01-01T00:00:00.000Z,Alisha Glass,USA,female,184,72,volleyball,0,0,1
2016-01-01T00:00:00.000Z,Alison Cerutti,BRA,male,202.99999999999997,102,volleyball,1,0,0
2016-01-01T00:00:00.000Z,Alison Young,GBR,female,182,70,sailing,0,0,0
2016-01-01T00:00:00.000Z,Alistair Bond,NZL,male,186,71,rowing,0,0,0
2016-01-01T00:00:00.000Z,Alistair Brownlee,GBR,male,184,70,triathlon,1,0,0
2016-01-01T00:00:00.000Z,Aliya Mustafina,RUS,female,161,48,gymnastics,1,1,1
2016-01-01T00:00:00.000Z,Aliyah Abrams,GUY,female,163,53,athletics,0,0,0
2016-01-01T00:00:00.000Z,Alize Cornet,FRA,female,173,63,tennis,0,0,0
2016-01-01T00:00:00.000Z,Alla Cherkasova,UKR,female,165,75,wrestling,0,0,0
2016-01-01T00:00:00.000Z,Alla Shishkina,RUS,female,170,56,aquatics,1,0,0
2016-01-01T00:00:00.000Z,Allan Banegas,HON,male,180,76,football,0,0,0
2016-01-01T00:00:00.000Z,Allan Fa'alava'au,AUS,male,170,87,rugby sevens,0,0,0
2016-01-01T00:00:00.000Z,Allan Gutierrez,HON,male,178,79,aquatics,0,0,0
2016-01-01T00:00:00.000Z,Allan Julie,SEY,male,181,91,sailing,0,0,0
2016-01-01T00:00:00.000Z,Allan Norregaard,DEN,male,173,67,sailing,0,0,0
2016-01-01T00:00:00.000Z,Allan do carmo,BRA,male,174,73,aquatics,0,0,0
2016-01-01T00:00:00.000Z,Allans Vargas,HON,male,184,69,football,0,0,0
2016-01-01T00:00:00.000Z,Allar Raja,EST,male,190,95,rowing,0,0,1
2016-01-01T00:00:00.000Z,Allie Long,USA,female,172,59,football,0,0,0
2016-01-01T00:00:00.000Z,Allison Beveridge,CAN,female,169,62,cycling,0,0,1
2016-01-01T00:00:00.000Z,Allison M. Brock,USA,female,168,58,equestrian,0,0,1
2016-01-01T00:00:00.000Z,Allison Pineau,FRA,female,181,66,handball,0,1,0
2016-01-01T00:00:00.000Z,Allison Schmitt,USA,female,186,74,aquatics,1,1,0
2016-01-01T00:00:00.000Z,Allistar Clarke,SKN,male,187,71,athletics,0,0,0
2016-01-01T00:00:00.000Z,Allysha Chapman,CAN,female,160,58,football,0,0,1
2016-01-01T00:00:00.000Z,Allyson Felix,USA,female,168,56,athletics,2,1,0
2016-01-01T00:00:00.000Z,Allyson Ponson,ARU,female,165,60,aquatics,0,0,0
2016-01-01T00:00:00.000Z,Almat Kebispayev,KAZ,male,166,59,wrestling,0,0,0
2016-01-01T00:00:00.000Z,Almaz Ayana,ETH,female,166,47,athletics,1,0,1
2016-01-01T00:00:00.000Z,Almir Velagic,GER,male,183,149,weightlifting,0,0,0
2016-01-01T00:00:00.000Z,Almuth Schult,GER,female,180,71,football,1,0,0
2016-01-01T00:00:00.000Z,Alona Koshevatskiy,ISR,female,170,53,gymnastics,0,0,0
2016-01-01T00:00:00.000Z,Alona Ribakova,LAT,female,176,63,aquatics,0,0,0
2016-01-01T00:00:00.000Z,Alonso Edward,PAN,male,181,76,athletics,0,0,0
2016-01-01T00:00:00.000Z,Alonso Valdez Prado,PER,male,170,68,equestrian,0,0,0
2016-01-01T00:00:00.000Z,Alonzo Russell,BAH,male,0,0,athletics,0,0,1
2016-01-01T00:00:00.000Z,Alphas Leken Kishoyian,KEN,male,167,59,athletics,0,0,0
2016-01-01T00:00:00.000Z,Alphonce Felix Simbu,TAN,male,0,55,athletics,0,0,0
2016-01-01T00:00:00.000Z,Altobeli da Silva,BRA,male,181,60,athletics,0,0,0
2016-01-01T00:00:00.000Z,Alvaro Doda de Miranda,BRA,male,186,86,equestrian,0,0,0
2016-01-01T00:00:00.000Z,Alvaro Iglesias,ESP,male,178,79,hockey,0,0,0
2016-01-01T00:00:00.000Z,Alvaro Martin,ESP,male,179,63,athletics,0,0,0
2016-01-01T00:00:00.000Z,Alvaro de Arriba,ESP,male,177,69,athletics,0,0,0
2016-01-01T00:00:00.000Z,Alvin Singh,FIJ,male,185,88,football,0,0,0
2016-01-01T00:00:00.000Z,Alyce Burnett,AUS,female,182,71,canoe,0,0,0
2016-01-01T00:00:00.000Z,Alyn Camara,GER,male,196,84,athletics,0,0,0
2016-01-01T00:00:00.000Z,Alysbeth Felix,PUR,female,171,59,athletics,0,0,0
2016-01-01T00:00:00.000Z,Alysha Newman,CAN,female,172,67,athletics,0,0,0
2016-01-01T00:00:00.000Z,Alyson Dixon,GBR,female,155,43,athletics,0,0,0
2016-01-01T00:00:00.000Z,Alyssa Bull,AUS,female,173,65,canoe,0,0,0
2016-01-01T00:00:00.000Z,Alyssa Conley,RSA,female,176,63,athletics,0,0,0
2016-01-01T00:00:00.000Z,Alyssa Manley,USA,female,158,53,hockey,0,0,0
2016-01-01T00:00:00.000Z,Alyssa Naeher,USA,female,175,61,football,0,0,0
2016-01-01T00:00:00.000Z,Alyxandria Treasure,CAN,female,155,68,athletics,0,0,0
2016-01-01T00:00:00.000Z,Alzbeta Dufkova,CZE,female,172,65,aquatics,0,0,0
2016-01-01T00:00:00.000Z,Amadou Camara,GUI,male,163,69,aquatics,0,0,0
2016-01-01T00:00:00.000Z,Amadou Ndiaye,SEN,male,180,80,athletics,0,0,0
